return_id,order_item_id,return_date,return_reason,refund_amount,return_status
392,489653,2026-05-29 03:22:22,Customer Changed Mind,47455.8,Refunded
393,88473,2025-12-13 23:52:28,Size Issue,24894.72,Rejected
394,154061,2025-08-08 16:20:15,Defective Item,49792.7,Rejected
395,708922,2025-07-04 02:19:34,Size Issue,36855.86,Approved
396,467364,2024-07-15 03:50:15,Damaged Product,1413.14,Approved
397,615160,2024-12-14 03:16:15,Defective Item,44154.85,Approved
398,565159,2024-10-23 01:54:12,Size Issue,33925.76,Rejected
399,386708,2024-09-11 11:26:29,Customer Changed Mind,39069.94,Rejected
400,267263,2024-09-05 11:34:08,Wrong Product Delivered,25525.27,Refunded
401,411980,2024-12-12 20:18:50,Wrong Product Delivered,7156.27,Rejected
402,422216,2024-09-23 19:20:06,Size Issue,45286.84,Rejected
403,260531,2025-11-01 07:08:33,Defective Item,37511.25,Refunded
404,419818,2025-05-13 09:48:49,Damaged Product,31318.97,Refunded
405,376693,2025-09-07 20:51:10,Size Issue,28861.28,Approved
406,735917,2024-12-31 15:58:36,Defective Item,47728.91,Refunded
407,434137,2025-06-28 22:56:08,Customer Changed Mind,46917.52,Refunded
408,626322,2024-09-19 06:03:51,Wrong Product Delivered,11538.76,Approved
409,533229,2024-09-11 18:43:19,Defective Item,12756.82,Refunded
410,580524,2025-03-02 00:13:15,Customer Changed Mind,47519.79,Rejected
411,25882,2025-05-10 15:44:07,Defective Item,33583.41,Rejected
412,43504,2024-12-23 02:07:51,Size Issue,36172.74,Approved
413,540299,2025-12-25 23:06:16,Wrong Product Delivered,36368.83,Refunded
414,155237,2025-01-07 17:13:40,Defective Item,43349.79,Rejected
415,184978,2024-08-14 21:32:12,Size Issue,1997.25,Approved
416,677501,2025-11-10 18:27:32,Damaged Product,11342.03,Rejected
417,439672,2024-07-16 02:42:41,Damaged Product,21332.16,Approved
418,473941,2024-07-27 02:25:51,Customer Changed Mind,35185.92,Approved
419,390322,2024-08-15 04:59:55,Damaged Product,7288.92,Approved
420,381967,2025-03-20 10:08:20,Wrong Product Delivered,176.84,Refunded
421,361672,2025-02-08 01:07:11,Damaged Product,25111.11,Rejected
422,284273,2026-03-26 10:45:46,Size Issue,22890.94,Approved
423,687820,2024-12-24 05:54:53,Defective Item,11256.87,Refunded
424,703707,2025-05-26 17:30:27,Size Issue,11727.59,Refunded
425,248342,2026-05-03 07:57:08,Defective Item,30303.69,Refunded
426,431577,2026-03-04 09:25:12,Wrong Product Delivered,45994.79,Rejected
427,648093,2024-12-07 21:47:21,Size Issue,49593.05,Refunded
428,158621,2026-07-02 09:39:23,Damaged Product,32103.71,Approved
429,748232,2025-03-14 17:25:10,Defective Item,36639.05,Rejected
430,606683,2025-05-24 23:50:10,Damaged Product,2936.56,Approved
431,236090,2025-12-20 12:54:20,Damaged Product,20959.35,Approved
432,93936,2025-11-07 20:52:23,Size Issue,16363.66,Rejected
433,670869,2025-09-16 03:13:38,Size Issue,12213.15,Approved
434,300417,2024-10-07 04:20:28,Size Issue,13437.67,Rejected
435,628930,2025-02-21 14:08:24,Customer Changed Mind,2813.28,Refunded
436,63840,2026-01-09 23:18:52,Damaged Product,46345.6,Refunded
437,228688,2024-11-25 10:29:46,Size Issue,43716.32,Rejected
438,454851,2024-08-29 15:01:08,Wrong Product Delivered,26408.64,Approved
439,507508,2025-06-01 21:42:24,Size Issue,47165.67,Rejected
440,695656,2025-10-17 11:27:06,Damaged Product,31739.7,Approved
441,361127,2025-09-04 06:44:19,Damaged Product,11173.02,Approved
442,277442,2025-11-15 07:51:29,Size Issue,47777.78,Rejected
443,315017,2025-10-13 03:00:18,Size Issue,4599.13,Approved
444,515899,2026-04-13 11:35:00,Damaged Product,25811.21,Rejected
445,374803,2025-06-14 05:18:44,Defective Item,16828.33,Rejected
446,536733,2025-05-19 10:33:57,Damaged Product,49019.15,Refunded
447,630480,2025-01-26 20:42:05,Defective Item,8925.19,Refunded
448,619174,2026-07-02 22:23:50,Wrong Product Delivered,17792.37,Rejected
449,729436,2024-11-14 04:48:17,Wrong Product Delivered,25628.04,Approved
450,445109,2026-07-09 17:52:41,Defective Item,46958.04,Rejected
451,104134,2026-01-18 02:24:38,Customer Changed Mind,31706.8,Rejected
452,672806,2025-06-18 03:15:37,Damaged Product,6794.83,Refunded
453,717206,2026-02-13 16:47:39,Customer Changed Mind,22671.88,Refunded
454,661964,2025-01-07 19:21:58,Wrong Product Delivered,46006.14,Rejected
455,705876,2025-12-07 20:16:52,Damaged Product,8314.11,Refunded
456,322630,2026-04-23 11:51:21,Defective Item,46885.94,Refunded
457,90756,2025-08-03 08:24:13,Defective Item,41486.06,Refunded
458,442810,2025-02-07 15:17:37,Damaged Product,508.41,Rejected
459,682545,2025-05-10 21:17:10,Size Issue,38398.74,Approved
460,369379,2026-05-10 07:52:01,Size Issue,4358.24,Rejected
461,205504,2026-01-15 05:25:17,Defective Item,2688.19,Refunded
462,114954,2024-09-28 21:38:33,Damaged Product,29748.57,Approved
463,589119,2024-07-20 15:37:09,Size Issue,14959.68,Approved
464,260345,2025-06-22 09:50:54,Damaged Product,47524.69,Refunded
465,23583,2026-03-26 12:50:57,Wrong Product Delivered,28538.38,Rejected
466,215884,2026-02-11 15:13:10,Defective Item,4390.87,Rejected
467,65034,2026-03-06 09:01:47,Size Issue,35765.47,Rejected
468,527445,2025-08-16 02:17:03,Wrong Product Delivered,7860.31,Approved
469,653971,2025-04-28 21:18:36,Wrong Product Delivered,14638.79,Approved
470,628377,2024-12-12 02:40:30,Size Issue,10819.84,Rejected
471,505249,2025-11-27 21:39:06,Size Issue,17209.22,Approved
472,747763,2024-12-26 14:47:03,Size Issue,34057.97,Approved
473,16547,2026-01-20 13:08:51,Damaged Product,41014.24,Rejected
474,620158,2024-07-19 00:23:59,Customer Changed Mind,37657.93,Refunded
475,349424,2024-12-16 11:30:59,Size Issue,26278.75,Refunded
476,512478,2025-02-16 16:10:47,Wrong Product Delivered,33707.51,Refunded
477,101394,2025-10-18 20:33:43,Defective Item,8057.39,Rejected
478,525939,2025-01-20 04:53:24,Wrong Product Delivered,4976.83,Approved
479,565328,2025-09-10 22:15:12,Customer Changed Mind,38347.44,Refunded
480,421943,2025-09-09 14:10:36,Damaged Product,24407.85,Approved
481,655193,2025-06-06 14:24:04,Damaged Product,3372.44,Rejected
482,513145,2025-02-21 20:29:59,Size Issue,47701.81,Rejected
483,29643,2026-06-06 07:50:31,Customer Changed Mind,19552.45,Approved
484,478276,2025-10-05 06:08:00,Customer Changed Mind,26025.49,Refunded
485,273840,2026-01-22 16:16:42,Size Issue,21467.4,Rejected
486,581863,2025-01-27 03:10:02,Defective Item,24661.45,Approved
487,273427,2024-11-03 07:16:06,Customer Changed Mind,32970.29,Refunded
488,729101,2026-06-14 18:37:28,Customer Changed Mind,754.79,Approved
489,35426,2026-05-25 23:58:52,Damaged Product,34293.59,Refunded
490,604824,2026-02-15 16:50:40,Size Issue,4790.35,Rejected
491,273033,2024-12-26 17:13:39,Customer Changed Mind,46864.01,Refunded
492,730830,2025-01-30 23:31:20,Damaged Product,19794.64,Approved
493,57998,2024-11-20 13:34:57,Defective Item,41069.85,Refunded
494,94051,2026-03-06 12:28:43,Wrong Product Delivered,23018.78,Rejected
495,594117,2025-03-14 14:13:43,Damaged Product,2391.85,Approved
496,167916,2026-07-07 21:08:01,Damaged Product,24074.23,Approved
497,204637,2024-12-31 06:43:48,Defective Item,15427.39,Approved
498,741147,2025-02-22 21:54:28,Defective Item,34438.12,Rejected
499,221269,2025-01-31 00:26:22,Wrong Product Delivered,30402.55,Refunded
500,88344,2025-08-26 09:16:20,Customer Changed Mind,25682.6,Rejected
501,332238,2025-01-07 09:30:44,Customer Changed Mind,42181.19,Rejected
502,154492,2025-11-03 07:20:13,Wrong Product Delivered,21169.71,Rejected
503,114596,2026-05-25 17:19:51,Customer Changed Mind,45015.73,Approved
504,301500,2024-08-06 15:07:53,Wrong Product Delivered,27486.27,Refunded
505,297996,2025-02-01 18:18:18,Defective Item,42955.55,Approved
506,618480,2025-06-12 12:37:11,Size Issue,13666.14,Rejected
507,618073,2025-12-31 05:58:25,Defective Item,1064.2,Rejected
508,598656,2026-01-13 07:14:25,Customer Changed Mind,24590.21,Refunded
509,554869,2025-07-26 17:24:42,Size Issue,2762.52,Approved
510,706271,2025-07-11 10:08:07,Defective Item,3853.74,Rejected
511,139901,2024-12-17 18:32:50,Damaged Product,5807.0,Approved
512,445738,2025-05-06 18:22:44,Size Issue,23136.31,Approved
513,185556,2026-05-13 15:52:07,Size Issue,6547.84,Refunded
514,214681,2025-12-30 11:00:01,Damaged Product,45265.5,Rejected
515,205373,2024-10-18 10:16:21,Wrong Product Delivered,24415.71,Approved
516,579767,2025-03-02 18:10:37,Size Issue,2601.27,Approved
517,353766,2025-04-01 16:20:43,Size Issue,12647.95,Approved
518,583550,2026-05-19 13:04:56,Wrong Product Delivered,15000.57,Refunded
519,449933,2025-05-10 02:22:01,Damaged Product,43665.74,Rejected
520,2589,2025-11-30 13:52:18,Defective Item,41332.67,Rejected
521,694321,2024-10-25 19:21:26,Customer Changed Mind,38670.93,Refunded
522,416937,2025-04-22 17:45:32,Customer Changed Mind,20486.43,Refunded
523,210660,2024-11-01 14:29:41,Wrong Product Delivered,39284.96,Approved
524,136426,2025-07-28 17:22:55,Customer Changed Mind,905.35,Approved
525,16232,2025-08-01 22:05:50,Wrong Product Delivered,19706.42,Refunded
526,41342,2025-11-15 13:36:01,Damaged Product,39494.69,Refunded
527,421989,2025-04-29 09:29:37,Defective Item,29617.09,Refunded
528,88047,2025-08-06 13:22:27,Wrong Product Delivered,18023.12,Refunded
529,119139,2025-04-16 05:40:13,Size Issue,42165.1,Refunded
530,126655,2025-02-01 00:33:09,Customer Changed Mind,43581.6,Refunded
531,434309,2025-09-05 01:36:23,Size Issue,35583.13,Approved
532,326541,2025-01-06 15:08:55,Size Issue,43295.73,Approved
533,722844,2025-01-08 11:37:55,Customer Changed Mind,42950.06,Rejected
534,528811,2025-03-12 03:41:04,Defective Item,9742.56,Refunded
535,342016,2025-02-25 18:37:41,Defective Item,1037.62,Approved
536,22479,2025-10-03 04:00:40,Customer Changed Mind,30868.83,Approved
537,297834,2024-09-17 04:19:23,Wrong Product Delivered,30323.27,Rejected
538,235412,2024-09-08 12:55:07,Defective Item,2005.99,Approved
539,66760,2024-07-20 05:20:44,Size Issue,45867.94,Rejected
540,506149,2025-01-30 16:31:39,Defective Item,34840.87,Rejected
541,677709,2025-02-17 16:06:02,Defective Item,49381.95,Approved
542,186301,2026-05-19 20:32:42,Size Issue,17143.26,Refunded
543,335064,2025-08-20 23:30:43,Wrong Product Delivered,14662.09,Approved
544,667788,2026-02-28 23:09:16,Wrong Product Delivered,28879.46,Rejected
545,251811,2026-02-24 22:24:53,Wrong Product Delivered,22688.69,Refunded
546,747288,2026-05-22 22:26:31,Damaged Product,18776.9,Refunded
547,560132,2025-05-14 13:00:34,Wrong Product Delivered,4586.79,Refunded
548,556676,2024-08-14 08:23:48,Damaged Product,40798.51,Rejected
549,581853,2025-09-27 23:08:00,Damaged Product,17003.51,Approved
550,135265,2026-02-01 19:35:10,Wrong Product Delivered,16844.37,Approved
551,317983,2026-06-27 20:04:55,Damaged Product,25668.58,Rejected
552,422540,2025-06-22 16:52:45,Size Issue,15883.51,Approved
553,99703,2024-09-12 13:55:30,Damaged Product,12325.98,Rejected
554,454076,2025-09-25 05:37:23,Wrong Product Delivered,28905.14,Refunded
555,10396,2026-06-17 23:16:56,Size Issue,18755.62,Refunded
556,159578,2025-12-23 22:19:29,Customer Changed Mind,12541.98,Approved
557,19980,2025-01-12 02:04:44,Wrong Product Delivered,6712.77,Approved
558,347498,2025-09-21 00:34:52,Wrong Product Delivered,29491.14,Rejected
559,541041,2025-05-15 19:55:31,Damaged Product,32089.84,Approved
560,405823,2025-03-18 14:16:23,Wrong Product Delivered,42653.89,Rejected
561,596317,2025-04-10 09:20:17,Size Issue,25454.85,Refunded
562,634171,2026-07-02 01:21:23,Damaged Product,37119.82,Refunded
563,634040,2025-03-25 18:32:55,Wrong Product Delivered,31770.59,Rejected
564,408178,2025-08-02 22:38:00,Customer Changed Mind,14078.34,Refunded
565,52186,2026-06-22 11:49:27,Wrong Product Delivered,29687.01,Refunded
566,146439,2024-12-28 05:07:15,Customer Changed Mind,42616.39,Rejected
567,712122,2026-02-01 08:53:03,Size Issue,34151.81,Approved
568,602342,2024-11-26 17:15:29,Defective Item,13662.16,Approved
569,84713,2025-04-04 17:58:13,Defective Item,23829.96,Approved
570,57635,2025-02-09 18:21:54,Defective Item,43619.35,Rejected
571,407101,2025-12-26 17:31:23,Wrong Product Delivered,25290.87,Approved
572,699068,2024-10-20 12:03:25,Customer Changed Mind,35195.88,Refunded
573,167929,2024-08-10 00:07:29,Wrong Product Delivered,32183.69,Refunded
574,471692,2026-05-13 16:23:20,Defective Item,30928.69,Refunded
575,692677,2026-03-29 19:40:16,Damaged Product,40026.93,Rejected
576,323733,2025-09-14 02:07:13,Wrong Product Delivered,13137.7,Refunded
577,603481,2025-04-12 22:26:59,Defective Item,17279.13,Refunded
578,538239,2026-03-20 18:21:03,Damaged Product,5305.77,Refunded
579,268891,2024-07-23 18:59:34,Wrong Product Delivered,31706.88,Refunded
580,55215,2024-10-28 08:43:12,Defective Item,34906.72,Approved
581,378784,2025-01-18 09:18:05,Wrong Product Delivered,46347.67,Rejected
582,516974,2024-11-13 09:04:20,Wrong Product Delivered,9706.6,Rejected
583,184297,2025-08-08 03:36:51,Wrong Product Delivered,17744.46,Refunded
584,580890,2026-05-27 04:14:09,Wrong Product Delivered,10716.36,Rejected
585,665912,2024-11-09 05:52:45,Customer Changed Mind,16790.77,Rejected
586,270642,2025-09-02 12:07:36,Size Issue,3753.0,Approved
587,456709,2025-07-05 04:37:42,Wrong Product Delivered,12607.25,Approved
588,145651,2024-11-24 02:36:35,Damaged Product,43205.02,Refunded
589,332151,2024-08-30 13:03:24,Size Issue,49789.86,Rejected
590,88885,2025-09-25 05:11:45,Wrong Product Delivered,559.57,Refunded
591,337415,2025-12-22 21:37:56,Defective Item,26912.52,Approved
592,652955,2024-08-10 03:39:42,Wrong Product Delivered,40521.74,Rejected
593,468979,2025-10-10 05:42:13,Defective Item,19042.63,Refunded
594,381995,2026-06-10 06:17:19,Wrong Product Delivered,9166.53,Rejected
595,176509,2026-06-11 16:23:05,Customer Changed Mind,11077.33,Approved
596,742860,2025-06-11 02:56:40,Wrong Product Delivered,24734.56,Approved
597,331911,2026-05-01 21:17:11,Damaged Product,4710.99,Refunded
598,88088,2026-05-09 17:48:18,Customer Changed Mind,8136.11,Rejected
599,647707,2026-06-09 21:39:16,Wrong Product Delivered,3458.98,Refunded
600,581627,2025-07-03 20:03:56,Wrong Product Delivered,18886.46,Approved
601,216919,2025-08-28 14:27:34,Defective Item,15879.01,Rejected
602,381320,2024-09-20 00:29:00,Customer Changed Mind,9039.87,Rejected
603,131603,2025-10-11 01:05:13,Damaged Product,14499.89,Refunded
604,639191,2026-03-03 18:58:21,Damaged Product,46012.62,Refunded
605,452530,2025-11-11 07:19:48,Damaged Product,37765.69,Rejected
606,668374,2025-04-12 10:22:55,Size Issue,29485.12,Refunded
607,452717,2025-08-14 09:07:25,Customer Changed Mind,15117.53,Rejected
608,62933,2025-06-12 16:57:35,Defective Item,23380.64,Refunded
609,546647,2026-06-16 14:02:51,Wrong Product Delivered,35655.02,Refunded
610,62547,2025-04-28 16:31:47,Defective Item,7295.12,Approved
611,145206,2024-07-16 10:22:19,Damaged Product,15944.36,Approved
612,17690,2025-08-23 07:53:44,Customer Changed Mind,32132.77,Approved
613,44546,2025-08-17 07:08:57,Defective Item,14809.32,Rejected
614,381714,2025-03-23 01:03:54,Defective Item,47322.42,Approved
615,324420,2025-01-22 17:30:27,Customer Changed Mind,34274.37,Refunded
616,480952,2026-04-30 13:14:02,Customer Changed Mind,47899.67,Approved
617,346722,2024-08-11 11:07:24,Damaged Product,38198.08,Rejected
618,567532,2026-06-22 05:51:52,Wrong Product Delivered,43719.79,Approved
619,180724,2024-07-11 11:23:06,Size Issue,18072.01,Rejected
620,705414,2026-02-01 21:56:24,Defective Item,34914.84,Refunded
621,39885,2025-09-27 10:03:04,Defective Item,25464.07,Refunded
622,508116,2024-09-07 10:09:58,Damaged Product,46362.1,Refunded
623,59546,2026-05-17 02:56:40,Customer Changed Mind,37893.43,Approved
624,222552,2026-02-16 01:26:35,Wrong Product Delivered,24871.5,Refunded
625,129279,2026-03-19 13:56:40,Size Issue,1892.34,Refunded
626,48915,2025-05-27 00:56:31,Size Issue,47226.58,Refunded
627,571908,2024-09-26 20:15:53,Defective Item,18325.53,Refunded
628,453722,2025-03-11 14:04:21,Damaged Product,44571.41,Approved
629,594919,2026-06-03 22:34:04,Size Issue,23086.38,Approved
630,715615,2025-12-10 20:18:06,Customer Changed Mind,48356.1,Approved
631,406227,2024-12-19 18:19:57,Customer Changed Mind,44031.34,Refunded
632,461190,2026-07-03 17:00:29,Size Issue,28226.37,Rejected
633,293268,2025-02-07 12:22:41,Defective Item,42007.89,Approved
634,124469,2026-03-14 16:39:11,Wrong Product Delivered,25227.2,Refunded
635,492379,2026-06-22 15:40:56,Customer Changed Mind,35500.67,Rejected
636,421292,2025-06-02 06:34:15,Damaged Product,19754.22,Rejected
637,538466,2026-02-10 09:33:38,Size Issue,29784.19,Rejected
638,504325,2025-03-02 07:24:14,Size Issue,15747.12,Refunded
639,739264,2026-02-13 06:39:23,Size Issue,11999.35,Rejected
640,274707,2024-12-10 11:38:58,Size Issue,39368.64,Refunded
641,560886,2024-08-01 07:53:15,Wrong Product Delivered,43372.83,Refunded
642,13218,2025-06-17 01:07:47,Damaged Product,6667.44,Refunded
643,108635,2026-05-04 16:50:46,Wrong Product Delivered,683.2,Refunded
644,613986,2025-03-30 22:02:51,Damaged Product,2923.07,Refunded
645,411440,2024-11-17 03:00:23,Damaged Product,22412.99,Approved
646,718678,2026-02-14 10:04:09,Wrong Product Delivered,36978.24,Refunded
647,77375,2024-10-29 18:46:48,Size Issue,37676.26,Rejected
648,422644,2025-04-29 12:57:51,Defective Item,17310.37,Refunded
649,150364,2026-03-12 12:00:20,Defective Item,28562.74,Refunded
650,723058,2025-10-21 04:57:24,Size Issue,39226.03,Refunded
651,148777,2025-02-26 01:30:07,Damaged Product,6416.1,Refunded
652,660528,2026-05-03 00:04:42,Size Issue,35223.15,Refunded
653,575416,2024-09-10 05:37:12,Wrong Product Delivered,25867.95,Refunded
654,335249,2025-09-06 04:11:25,Damaged Product,8278.87,Approved
655,568104,2024-07-18 23:03:09,Defective Item,7170.26,Refunded
656,666115,2025-11-29 05:16:41,Damaged Product,22184.26,Refunded
657,469251,2025-01-24 07:53:32,Customer Changed Mind,24394.05,Approved
658,541669,2025-06-19 15:35:07,Customer Changed Mind,40441.53,Rejected
659,633573,2024-08-04 12:16:53,Wrong Product Delivered,21357.8,Approved
660,544623,2026-01-31 05:41:53,Size Issue,30519.35,Rejected
661,458929,2024-08-06 02:30:04,Defective Item,2797.4,Rejected
662,196483,2025-12-04 09:44:51,Customer Changed Mind,24629.17,Refunded
663,438401,2025-03-18 04:49:10,Damaged Product,33870.8,Approved
664,293409,2025-06-05 06:32:55,Defective Item,21061.68,Rejected
665,206950,2025-07-07 00:29:47,Size Issue,15008.03,Rejected
666,288011,2024-11-24 21:43:53,Customer Changed Mind,42846.63,Rejected
667,586897,2025-05-31 16:15:34,Size Issue,4438.92,Approved
668,465944,2024-09-08 06:24:29,Defective Item,22727.43,Rejected
669,310351,2026-05-02 02:24:42,Damaged Product,2353.44,Rejected
670,6955,2026-05-09 05:39:44,Defective Item,24768.66,Refunded
671,233433,2025-06-01 03:13:38,Customer Changed Mind,37832.05,Approved
672,305373,2025-08-21 09:43:48,Customer Changed Mind,19864.35,Approved
673,205048,2026-06-23 09:33:17,Damaged Product,631.5,Refunded
674,406120,2026-03-06 20:06:00,Wrong Product Delivered,4366.02,Refunded
675,97798,2026-04-29 00:01:02,Customer Changed Mind,28954.31,Rejected
676,738895,2024-11-07 14:28:39,Defective Item,4654.92,Rejected
677,330252,2025-04-01 09:23:06,Wrong Product Delivered,26737.08,Rejected
678,584941,2025-02-19 23:03:28,Size Issue,15413.93,Approved
679,613465,2026-02-09 18:24:34,Defective Item,11668.01,Refunded
680,397421,2025-05-27 21:52:51,Size Issue,17274.67,Rejected
681,244541,2025-01-28 01:24:17,Wrong Product Delivered,37359.96,Approved
682,454195,2026-06-05 17:18:33,Damaged Product,41725.52,Rejected
