product_id,product_name,category_id,supplier_id,brand,cost_price,selling_price,stock_quantity,reorder_level,date_added,is_active
356,Consequuntur Plus,22,190,Havells,14842,20711.12,109,10,2021-10-29,True
357,Numquam Ultra,2,7,Philips,7529,9590.29,75,10,2024-10-11,True
358,Autem Ultra,9,122,Adidas,13624,17499.95,295,10,2021-09-03,True
359,Harum Pro,5,29,Sony,39370,49470.77,249,10,2026-04-22,True
360,Ipsa Max,13,114,Boat,35952,40359.35,112,10,2025-12-09,True
361,Laborum Pro,23,144,Sony,27920,35421.43,461,10,2024-07-18,True
362,Fugiat Ultra,10,129,Godrej,32315,38975.36,409,10,2023-01-15,True
363,Minus Pro,19,77,Puma,32306,36242.5,333,10,2026-05-31,True
364,Quos Ultra,1,106,HP,18424,25528.05,336,10,2023-07-13,True
365,Ad Pro,20,21,Godrej,20107,25975.31,44,10,2026-06-01,True
366,Occaecati Pro,11,2,Nike,27158,36510.13,451,10,2026-04-16,True
367,Corporis Pro,17,94,Philips,43090,49953.41,221,10,2024-11-22,True
368,Suscipit Plus,20,199,Lenovo,46329,60687.13,121,10,2026-03-29,True
369,Ipsam Max,9,120,Adidas,27538,33307.52,487,10,2025-03-02,True
370,Amet Plus,13,151,Canon,15731,18420.87,86,10,2024-07-25,True
371,Possimus Ultra,15,135,Apple,12962,16963.08,431,10,2022-03-20,True
372,Consequuntur Pro,20,188,Lenovo,24605,33801.71,364,10,2021-07-21,True
373,Harum Lite,14,66,Dell,2175,2728.02,177,10,2022-01-22,True
374,Quas Pro,12,69,LG,22390,26880.98,177,10,2021-08-24,False
375,Deserunt Plus,8,42,Havells,27993,38199.06,493,10,2024-05-11,True
376,Adipisci Ultra,24,18,Havells,22541,26212.15,270,10,2025-05-31,True
377,Qui Lite,19,50,Puma,42182,46673.41,49,10,2022-04-08,True
378,Distinctio Pro,14,5,Godrej,21413,24775.89,378,10,2023-05-06,False
379,Doloremque Lite,23,164,Dell,44178,57173.88,186,10,2026-01-24,True
380,Animi Lite,13,193,Philips,20903,28558.5,32,10,2022-03-15,True
381,Aliquid Ultra,14,116,Boat,9685,13150.5,326,10,2023-12-14,True
382,Cum Ultra,25,101,Havells,14459,18625.75,101,10,2025-08-06,True
383,Veritatis Ultra,25,58,Godrej,21886,27802.64,351,10,2025-06-30,True
384,Omnis Ultra,4,135,Philips,46455,54124.52,33,10,2023-10-02,True
385,Impedit Plus,22,126,Havells,49041,68076.46,459,10,2025-06-25,True
386,Porro Max,20,146,Apple,46243,54921.54,137,10,2024-05-08,False
387,Consequatur Pro,2,41,Philips,17078,23312.07,233,10,2025-02-18,True
388,Ipsa Max,18,66,LG,23769,28112.16,38,10,2025-06-11,True
389,Soluta Pro,21,43,LG,37884,41689.49,204,10,2023-10-26,True
390,Adipisci Plus,5,104,Adidas,37855,46252.79,90,10,2023-08-05,False
391,Doloremque Lite,16,68,Philips,28179,33912.01,153,10,2024-05-03,False
392,Qui Ultra,14,93,Adidas,31206,43611.83,240,10,2022-07-15,True
393,Vitae Pro,9,99,HP,39783,48340.98,68,10,2022-11-22,True
394,Expedita Pro,22,67,Puma,26467,36285.77,129,10,2025-11-17,False
395,Esse Plus,24,83,Sony,3195,4148.68,178,10,2025-08-22,True
396,Sit Lite,3,57,Godrej,10370,13602.97,138,10,2022-12-30,False
397,Soluta Ultra,23,174,Havells,19881,26992.1,183,10,2026-03-04,True
398,Dolores Pro,5,77,Puma,46526,61291.62,149,10,2024-07-21,True
399,Ad Lite,8,18,Dell,17298,22303.72,41,10,2026-02-23,True
400,Error Lite,11,11,Boat,22633,27842.6,357,10,2023-08-22,True
401,Blanditiis Pro,10,196,Lenovo,5404,7105.17,281,10,2026-02-18,True
402,Rerum Plus,23,61,Apple,19234,23951.42,337,10,2024-11-13,True
403,Omnis Lite,2,89,HP,47015,51923.28,41,10,2022-07-07,True
404,Iste Plus,1,109,Havells,26765,31614.25,363,10,2025-08-10,True
405,Minima Pro,2,142,Dell,14612,17890.95,445,10,2022-05-13,True
406,Pariatur Pro,13,121,Boat,33682,38552.01,182,10,2026-05-05,True
407,Illum Lite,23,34,Canon,45574,60364.29,126,10,2021-08-20,True
408,Fugit Pro,2,151,Havells,21601,27783.42,198,10,2022-07-07,True
409,Mollitia Max,20,43,Boat,951,1201.55,431,10,2025-03-02,True
410,Id Plus,11,165,Canon,41835,54853.79,273,10,2022-05-02,True
411,Omnis Lite,20,61,LG,21883,26179.14,55,10,2022-10-16,False
412,Dolor Pro,15,146,Puma,28078,32416.06,171,10,2026-01-21,True
413,Impedit Pro,17,198,Apple,40357,52246.65,330,10,2023-08-26,True
414,Beatae Pro,17,9,Adidas,42822,55314.13,10,10,2021-08-21,True
415,Officia Max,20,26,Sony,26840,37536.43,158,10,2026-06-23,True
416,Totam Lite,16,44,Samsung,38181,44391.86,191,10,2025-01-16,True
417,Ipsa Ultra,11,75,HP,45618,55906.34,393,10,2025-05-14,True
418,Hic Lite,16,128,Godrej,24865,31810.47,266,10,2025-06-20,True
419,Quia Max,19,180,Boat,47636,56582.54,7,10,2023-03-13,True
420,Perspiciatis Plus,11,192,Puma,4068,4909.47,208,10,2022-02-24,True
421,Eaque Max,21,51,Canon,23873,26523.97,90,10,2023-07-28,True
422,Omnis Ultra,15,174,Adidas,34079,45544.44,123,10,2025-09-14,True
423,Et Plus,13,142,Samsung,26641,35001.39,444,10,2022-01-01,True
424,Porro Lite,23,89,Canon,30924,35313.96,284,10,2025-06-10,False
425,Mollitia Pro,11,133,Lenovo,43986,51349.08,40,10,2024-03-20,False
426,Ratione Pro,20,79,Canon,39841,53494.2,126,10,2025-11-08,True
427,Quam Max,24,80,Godrej,17336,20987.76,225,10,2025-03-06,False
428,Esse Ultra,10,146,Dell,14387,17324.74,237,10,2024-07-01,True
429,Doloremque Max,7,182,Lenovo,23947,32771.02,37,10,2022-03-02,True
430,Voluptate Pro,7,40,Samsung,17008,19681.39,256,10,2021-08-31,True
431,Aspernatur Max,18,63,LG,22085,28904.13,339,10,2024-04-23,True
432,Quod Ultra,18,67,Sony,33085,40902.71,363,10,2021-09-11,False
433,Itaque Ultra,7,11,Apple,3570,4238.56,104,10,2021-10-06,True
434,A Lite,17,193,Boat,32277,41614.28,303,10,2026-03-06,True
435,Temporibus Max,8,41,Dell,5338,6046.37,190,10,2025-10-19,True
436,Rerum Pro,5,105,Samsung,34290,40099.59,258,10,2023-09-05,True
437,Quisquam Plus,15,122,Sony,4039,4671.11,347,10,2023-07-19,True
438,Voluptatem Pro,5,24,Canon,5487,7522.98,271,10,2025-04-17,False
439,Et Max,21,55,Nike,41333,48028.77,6,10,2023-01-17,False
440,Nemo Plus,13,162,HP,10452,11969.64,418,10,2024-02-17,True
441,Tempora Plus,8,196,Nike,47488,62150.18,186,10,2022-10-05,False
442,Officia Pro,23,140,Canon,9252,10708.7,74,10,2022-08-29,True
443,Veritatis Pro,13,197,Sony,21022,23483.24,104,10,2026-05-16,True
444,Ex Max,15,44,Canon,9917,13849.11,291,10,2025-11-08,True
445,Dolores Max,8,182,Nike,6020,7912.64,8,10,2026-03-31,True
446,Magnam Ultra,15,9,Apple,15815,20806.04,274,10,2022-06-24,True
447,Aperiam Ultra,1,135,Nike,26666,32600.05,481,10,2026-06-29,True
448,Corrupti Ultra,21,154,Apple,41528,52966.17,146,10,2026-03-08,True
449,Nesciunt Max,21,9,LG,9091,11304.29,265,10,2026-03-02,False
450,Quae Ultra,13,62,Philips,8180,10940.0,442,10,2024-08-23,True
451,Officiis Max,16,68,Philips,43800,48775.06,452,10,2022-03-13,True
452,Itaque Plus,8,148,Nike,48296,56154.35,9,10,2023-02-16,True
453,Ipsam Lite,19,91,Apple,28536,39063.46,111,10,2021-12-22,False
454,Repudiandae Pro,6,200,Lenovo,27451,31262.29,392,10,2026-05-16,False
455,Incidunt Lite,2,78,Havells,14285,16019.06,456,10,2025-02-14,True
456,Magnam Plus,10,93,Canon,44614,59578.53,313,10,2023-01-31,True
457,Occaecati Ultra,2,79,Apple,40913,55749.08,350,10,2026-02-08,True
458,Explicabo Ultra,4,36,Lenovo,29828,34665.71,88,10,2025-09-21,False
459,Dolore Max,15,3,Sony,48461,67455.14,49,10,2022-08-06,True
460,Perferendis Max,25,114,Dell,18973,21293.13,371,10,2025-02-09,False
461,Vel Ultra,12,179,Philips,8154,10451.91,433,10,2025-04-25,True
462,Sit Ultra,4,120,Adidas,44878,51370.43,340,10,2022-11-12,True
463,Amet Plus,2,92,Godrej,6676,7800.71,318,10,2024-09-19,True
464,Laudantium Ultra,13,96,Dell,24705,27228.81,319,10,2022-09-03,True
465,Suscipit Lite,7,113,Puma,12882,15776.01,103,10,2026-04-09,True
466,Iusto Ultra,7,111,Canon,41634,54667.55,423,10,2021-11-19,True
467,Voluptatem Ultra,17,133,HP,21839,30400.69,72,10,2024-11-11,True
468,Necessitatibus Ultra,5,58,Puma,44767,59923.71,398,10,2024-07-27,True
469,Repudiandae Max,10,35,Lenovo,37029,51007.0,406,10,2022-07-07,True
470,Minima Max,24,155,Canon,35272,45994.84,472,10,2025-08-14,True
471,Autem Max,12,16,Nike,45821,50416.67,42,10,2025-08-12,False
472,Tempore Pro,23,190,Lenovo,20026,24442.31,385,10,2022-08-01,True
473,Quia Ultra,22,157,Nike,22080,27890.95,368,10,2025-03-11,False
474,Totam Ultra,23,187,Sony,37319,48355.74,424,10,2024-04-12,True
475,Adipisci Lite,20,63,Sony,32877,39223.18,8,10,2022-02-15,True
476,Iusto Lite,13,160,Samsung,31066,34632.28,141,10,2022-10-18,True
477,Aliquid Ultra,4,165,Adidas,35100,45817.93,296,10,2023-09-15,False
478,Alias Pro,18,5,Dell,39548,48872.94,68,10,2022-07-30,True
479,Veritatis Max,22,89,Havells,49462,66670.48,448,10,2021-12-30,True
480,Minus Lite,11,178,Canon,1212,1381.04,323,10,2023-12-07,True
481,Autem Pro,6,1,Boat,47686,54824.54,216,10,2024-08-22,True
482,Laudantium Pro,14,141,Havells,37969,47219.72,307,10,2023-10-24,True
483,Fugiat Plus,11,64,Lenovo,42588,56960.75,426,10,2024-03-02,True
484,Quam Ultra,23,99,Puma,12651,15052.45,129,10,2025-11-27,True
485,Minima Max,7,30,Lenovo,43944,54337.19,93,10,2025-11-09,True
486,Magnam Plus,7,96,LG,19329,24462.46,276,10,2026-04-03,False
487,Animi Lite,1,1,Adidas,26921,33191.14,451,10,2022-03-25,True
488,Exercitationem Lite,1,118,Canon,3265,3726.4,458,10,2026-05-16,True
489,Nulla Max,7,177,Puma,23765,29605.51,374,10,2022-08-04,False
490,Repellendus Lite,23,153,Godrej,7651,10497.74,92,10,2025-03-24,False
491,Sit Pro,4,77,Sony,5347,6226.34,297,10,2022-09-16,True
492,Provident Plus,15,175,Godrej,26072,36215.56,160,10,2021-10-03,True
493,Quisquam Lite,20,41,Havells,46038,64264.7,401,10,2024-05-21,True
494,Repellat Plus,21,154,Godrej,2561,3069.06,392,10,2021-07-21,True
495,Quis Plus,14,127,Havells,19649,25443.69,330,10,2025-09-26,True
496,Ipsum Ultra,1,50,LG,41093,57090.34,91,10,2025-08-13,True
497,Similique Pro,5,170,Dell,23034,25512.18,160,10,2023-02-16,True
498,Quod Pro,12,97,LG,6747,8325.21,194,10,2022-01-06,True
499,Harum Lite,12,102,Puma,17776,23046.81,13,10,2022-02-18,True
500,Sint Lite,16,92,Apple,22458,25257.03,450,10,2022-04-10,True
501,Consequatur Lite,17,80,Samsung,5494,6750.47,134,10,2023-05-09,True
502,Unde Lite,14,115,Dell,24590,30338.97,71,10,2025-01-30,True
503,Maiores Max,8,23,Havells,36362,41557.87,299,10,2022-08-06,True
504,Veritatis Ultra,14,55,HP,13278,18390.39,449,10,2024-09-24,True
505,Beatae Max,21,55,Sony,21366,26903.27,430,10,2025-04-02,True
506,Doloremque Ultra,10,170,Boat,44475,49456.02,471,10,2024-12-25,True
507,Eaque Max,18,30,HP,27073,30718.59,223,10,2023-08-29,True
508,Impedit Plus,13,95,Samsung,8782,10477.22,304,10,2022-11-08,True
509,Expedita Pro,8,41,HP,30261,40608.04,417,10,2021-07-13,True
510,Ut Max,18,27,Lenovo,14289,16895.96,66,10,2025-06-07,False
511,Illum Pro,15,99,Godrej,46939,64462.85,115,10,2026-04-03,True
512,Ipsa Plus,10,199,LG,11122,12282.36,291,10,2025-05-30,True
513,Quod Plus,19,153,Godrej,2212,3075.24,140,10,2023-03-16,True
514,Distinctio Max,23,2,Dell,28702,35652.76,97,10,2023-10-25,True
515,Fugit Lite,10,136,Godrej,31507,35928.65,445,10,2024-11-12,True
516,Exercitationem Lite,12,150,Lenovo,2485,3408.56,375,10,2025-11-03,True
517,Voluptatibus Lite,22,17,Lenovo,12815,16699.69,197,10,2023-09-21,False
518,Facere Ultra,14,65,Apple,39242,54173.32,129,10,2023-03-30,True
519,Quibusdam Lite,7,102,Godrej,35333,40568.63,311,10,2022-03-18,True
520,Tempora Ultra,3,85,Adidas,38518,53653.18,186,10,2022-11-22,False
521,Animi Lite,1,156,Godrej,43225,59942.79,234,10,2021-09-26,False
522,Vero Pro,6,40,Samsung,46103,61719.6,462,10,2023-02-21,True
523,Illo Plus,13,116,Havells,19967,22246.38,69,10,2022-09-29,True
524,Neque Pro,23,35,Lenovo,40521,55783.8,133,10,2025-01-14,True
525,Facilis Lite,12,19,Puma,26765,36437.28,349,10,2026-06-01,True
526,Voluptatem Plus,13,65,Lenovo,26022,36108.54,19,10,2026-05-08,True
527,Doloremque Ultra,23,200,Havells,46355,58195.37,102,10,2022-01-31,True
528,Quibusdam Plus,20,84,Dell,31796,38416.08,83,10,2023-04-14,True
529,Sequi Lite,13,113,Godrej,10302,12930.84,151,10,2025-07-11,True
530,Dolore Plus,11,160,Samsung,42105,55093.5,450,10,2025-05-17,True
531,Possimus Plus,18,103,Lenovo,38164,52864.19,207,10,2025-07-29,True
532,Accusamus Max,3,38,HP,19278,26859.81,467,10,2025-02-26,True
533,Eveniet Max,16,83,Samsung,27165,33196.61,94,10,2024-12-27,True
534,Animi Max,12,99,Havells,29727,40343.04,495,10,2021-09-16,True
535,Atque Max,12,90,Samsung,31036,39439.06,187,10,2021-11-14,True
536,Eum Pro,1,151,Godrej,20235,23492.26,228,10,2023-11-25,True
537,Expedita Lite,24,22,HP,48631,57499.13,26,10,2025-03-25,True
538,Quibusdam Pro,19,195,Philips,9492,12770.91,22,10,2023-03-10,False
539,Tenetur Pro,14,16,HP,25067,32394.53,471,10,2023-10-27,True
540,Inventore Plus,25,60,Havells,30045,37615.33,111,10,2025-01-16,False
541,Harum Max,9,82,Sony,31560,43574.07,380,10,2022-05-07,True
542,Dolore Pro,16,198,Samsung,7684,9892.2,145,10,2026-02-05,True
543,Voluptates Ultra,24,191,Dell,196,222.81,265,10,2023-03-12,True
544,Maiores Lite,10,17,Dell,30441,37202.03,415,10,2022-02-04,False
545,Fuga Pro,20,112,Havells,4757,6630.48,95,10,2023-03-12,False
546,Odio Lite,16,123,Havells,34370,43213.57,165,10,2024-06-06,True
547,Beatae Lite,18,125,Sony,23650,32055.23,4,10,2026-02-23,True
548,Vel Lite,22,144,Boat,26176,32326.27,287,10,2021-11-06,False
549,Ad Ultra,23,55,Puma,47614,57995.37,322,10,2021-10-28,True
550,Quibusdam Lite,13,60,Godrej,27177,37087.93,191,10,2025-12-06,False
551,Blanditiis Ultra,7,45,Dell,13841,16170.54,450,10,2024-07-26,True
552,Vero Ultra,3,140,Havells,15156,18313.68,66,10,2025-04-11,True
553,Saepe Plus,10,50,Samsung,3998,5235.08,108,10,2025-07-08,True
554,Odit Lite,19,103,LG,45548,51400.76,263,10,2024-03-28,True
555,Ea Plus,13,10,Dell,43986,60091.98,379,10,2022-06-06,True
556,Delectus Ultra,17,65,LG,19231,22836.33,180,10,2021-11-06,False
557,Provident Ultra,4,184,Havells,29761,34483.28,248,10,2023-09-09,True
558,Nihil Lite,10,181,Samsung,19888,26434.97,202,10,2023-07-30,True
559,Dicta Ultra,23,145,Canon,11362,15083.32,245,10,2022-03-09,True
560,Quas Max,3,151,Lenovo,8452,10642.48,14,10,2025-01-03,True
561,Molestias Ultra,24,134,Sony,34740,38699.55,91,10,2024-05-18,True
562,Dolore Max,24,150,Boat,22902,29259.61,217,10,2021-10-22,True
563,Voluptas Ultra,18,15,HP,38343,44675.23,346,10,2025-07-10,True
564,Adipisci Plus,8,52,Dell,40441,56108.92,379,10,2023-10-16,False
565,Vel Max,7,165,Havells,18239,20343.54,475,10,2024-05-11,True
566,Commodi Pro,19,68,Godrej,13009,16733.06,41,10,2024-05-17,True
567,Aliquid Ultra,22,1,Dell,45849,54607.45,329,10,2023-12-01,True
568,Animi Pro,18,175,Lenovo,41409,50340.21,214,10,2026-03-07,False
569,Laborum Plus,8,19,Godrej,18539,25383.96,479,10,2025-10-21,True
570,Enim Ultra,14,95,Dell,40156,45748.24,352,10,2024-09-10,False
571,Doloribus Lite,10,101,Lenovo,11560,16093.14,160,10,2024-12-24,True
572,Natus Pro,1,93,Havells,34938,47378.47,353,10,2023-05-09,False
573,Voluptatibus Pro,9,81,Havells,8699,11803.91,96,10,2024-07-07,True
574,Nisi Pro,24,108,Havells,22476,25586.6,454,10,2022-02-14,True
575,Vitae Pro,21,125,Nike,23694,31347.97,249,10,2022-05-11,True
576,Eveniet Max,9,50,Puma,31580,35162.92,300,10,2024-02-07,False
577,Optio Max,13,197,Samsung,49696,56689.73,247,10,2026-03-20,False
578,Voluptates Max,16,124,Lenovo,42022,58511.11,126,10,2025-04-14,True
579,Id Max,13,7,Lenovo,43062,54794.74,303,10,2022-02-17,True
580,Eos Pro,11,164,Boat,2414,2665.66,393,10,2025-09-21,True
581,Porro Lite,3,133,Samsung,23555,26303.45,324,10,2023-10-26,True
582,Magni Pro,13,168,Canon,11766,14216.29,318,10,2023-09-25,True
583,Rerum Lite,8,151,Lenovo,15200,19985.16,381,10,2025-03-23,True
584,Quae Pro,22,68,HP,26787,33359.02,224,10,2023-11-22,True
585,Quos Plus,23,171,Samsung,22557,29976.21,304,10,2025-09-06,True
586,Dolorem Max,7,62,Lenovo,19017,22408.7,91,10,2026-05-19,True
587,Ullam Lite,9,110,Sony,34436,42880.51,21,10,2024-05-19,True
588,Enim Ultra,2,47,Nike,27798,34917.28,130,10,2022-08-05,True
589,Voluptatibus Ultra,21,65,Puma,47146,65188.21,169,10,2022-10-04,True
590,Deserunt Ultra,14,178,Philips,32090,35308.48,272,10,2022-10-02,True
591,Esse Plus,7,39,Adidas,23534,31897.9,30,10,2022-07-06,True
592,Reprehenderit Ultra,17,199,LG,10946,14989.99,468,10,2024-12-07,False
593,Corrupti Pro,8,200,Godrej,28550,37515.14,320,10,2024-06-13,True
594,Aliquam Max,5,150,Canon,17957,19974.68,438,10,2025-01-29,True
595,Architecto Lite,6,159,Samsung,6470,8861.54,198,10,2021-09-09,True
596,Pariatur Max,23,54,Puma,2077,2321.48,148,10,2021-08-14,True
597,Nam Max,25,62,Dell,21136,25758.46,319,10,2026-04-03,True
598,Perferendis Ultra,1,191,Dell,23994,26890.46,400,10,2024-10-09,True
599,Molestiae Max,14,53,Puma,16024,21301.64,303,10,2025-03-18,True
600,At Pro,23,124,Philips,49986,67193.76,472,10,2024-01-11,False
601,Ab Ultra,10,90,Godrej,13602,15531.91,245,10,2022-06-21,False
602,Recusandae Ultra,17,75,Boat,33843,44285.45,340,10,2025-08-29,True
603,Eius Lite,25,108,Samsung,24342,29897.28,176,10,2022-08-25,True
604,Itaque Plus,18,175,Lenovo,2755,3743.99,286,10,2022-01-14,True
605,A Ultra,24,102,Lenovo,45701,52752.27,359,10,2021-08-03,False
606,Animi Max,8,117,Sony,31509,39246.88,117,10,2022-04-04,True
607,Sit Plus,11,192,Dell,16697,19847.8,274,10,2026-03-01,True
608,Ipsum Lite,16,171,Puma,35714,41322.21,58,10,2025-01-09,True
609,Minus Plus,16,11,LG,30830,34521.04,321,10,2025-11-30,True
610,Tenetur Lite,20,166,Nike,6751,7757.83,24,10,2026-07-03,True
611,Doloribus Plus,2,98,Puma,38286,49868.42,45,10,2024-04-28,True
612,Placeat Plus,15,3,Boat,21036,23643.82,462,10,2026-02-19,True
613,Facilis Plus,6,47,Lenovo,9617,12095.24,66,10,2025-05-06,True
614,Nisi Plus,25,43,LG,13388,16449.32,192,10,2025-06-09,True
615,Amet Pro,3,19,HP,4437,5325.99,298,10,2025-01-12,True
616,Laboriosam Ultra,21,106,Puma,9970,12755.42,425,10,2022-01-16,True
617,Cum Pro,5,81,Canon,35493,42470.01,470,10,2025-08-26,False
618,Enim Plus,8,80,HP,3293,3817.1,330,10,2022-08-04,True
619,Praesentium Plus,11,173,Canon,10405,13989.44,265,10,2021-07-14,True
620,Corrupti Plus,10,134,Canon,44857,57472.6,444,10,2021-11-05,True
621,Magni Max,21,46,Apple,40452,51625.33,447,10,2024-02-09,True
622,Praesentium Plus,15,59,Philips,2426,2966.92,175,10,2023-11-04,True
623,Deleniti Max,10,155,Sony,15646,17253.12,444,10,2024-04-24,True
624,Aperiam Lite,8,27,Dell,17651,24605.34,52,10,2023-04-18,False
625,Est Max,15,17,Canon,41573,46482.1,460,10,2024-09-03,True
626,Dolorem Ultra,20,48,LG,37281,45520.53,261,10,2022-01-02,True
627,Error Plus,15,124,Adidas,28484,35650.44,264,10,2025-05-21,True
628,Sunt Ultra,3,53,Dell,20122,23870.58,378,10,2024-04-20,True
629,A Lite,4,116,Dell,2340,2648.58,46,10,2025-08-24,True
630,Sunt Ultra,13,106,Dell,41842,53298.52,30,10,2022-09-08,False
631,Non Ultra,3,25,LG,24653,32516.09,354,10,2025-03-17,True
632,Ex Pro,12,2,Samsung,17801,21187.71,198,10,2023-08-19,True
633,Sit Plus,13,178,Boat,27870,38107.38,455,10,2025-02-26,True
634,Quos Max,2,85,Canon,14116,17507.16,468,10,2023-10-21,True
635,Asperiores Lite,22,160,Philips,18712,21080.59,421,10,2025-02-19,False
636,Magni Plus,3,162,Dell,7856,10465.39,394,10,2023-02-07,True
637,Aperiam Pro,18,163,Nike,25586,30309.46,107,10,2023-08-22,True
638,Eos Pro,17,21,LG,49143,65663.14,169,10,2022-10-12,True
639,Deleniti Max,17,48,Godrej,48603,65884.17,470,10,2023-03-25,True
640,Nemo Ultra,13,102,Philips,9144,10452.41,452,10,2024-02-22,False
641,Omnis Pro,17,143,Boat,34622,38669.93,165,10,2021-09-08,True
642,Sed Plus,12,140,Canon,21796,26671.73,339,10,2022-10-26,True
643,Laboriosam Pro,18,148,Havells,43302,58654.25,318,10,2025-10-09,True
644,Inventore Max,6,15,Nike,23783,27911.98,381,10,2022-09-05,True
645,Molestiae Plus,24,87,Samsung,29249,36240.83,408,10,2022-11-11,True
646,Ratione Pro,6,166,Havells,7217,9658.04,491,10,2021-08-13,True
647,Qui Max,24,193,Samsung,22428,28538.95,473,10,2023-12-26,True
648,Quasi Lite,14,136,Havells,47539,58256.33,214,10,2022-05-03,True
649,Rerum Lite,8,111,Sony,3641,4682.17,331,10,2022-12-25,True
650,Veniam Ultra,14,133,Adidas,45173,52217.43,321,10,2024-03-02,True
651,Nulla Lite,2,150,Adidas,5597,7108.55,443,10,2025-08-15,True
652,Nostrum Ultra,25,86,Havells,5091,6404.35,432,10,2024-06-06,True
653,Sint Lite,3,113,Dell,32696,43354.34,66,10,2024-10-19,False
654,Iure Max,4,96,Boat,33890,39527.24,250,10,2025-08-26,True
655,Architecto Pro,14,136,Puma,24695,27863.43,482,10,2023-01-30,True
656,Autem Pro,13,15,Godrej,7187,9257.37,380,10,2023-11-08,True
657,Dolorem Ultra,12,164,Canon,49210,54377.06,151,10,2026-04-24,False
658,Minima Max,9,126,Samsung,28720,35617.42,493,10,2023-02-11,True
659,Quasi Ultra,16,33,Puma,16745,21995.46,78,10,2023-02-05,True
660,Necessitatibus Lite,21,79,Philips,47488,61798.92,43,10,2024-10-15,True
661,Delectus Ultra,8,134,Adidas,33038,42258.21,170,10,2025-05-30,True
662,Veniam Plus,22,89,Boat,1805,2309.96,491,10,2023-03-24,True
663,Inventore Max,5,74,Sony,12086,13580.76,236,10,2023-07-19,False
664,Corrupti Ultra,4,55,Lenovo,43134,52721.24,365,10,2023-02-27,True
665,Recusandae Plus,11,118,Sony,18566,20918.17,106,10,2024-11-22,True
666,Ad Lite,12,13,Godrej,29069,39820.25,328,10,2023-03-09,True
667,Accusantium Ultra,1,40,Lenovo,8199,9976.85,170,10,2025-01-17,True
668,Quia Plus,25,194,Samsung,926,1251.77,22,10,2025-02-10,True
669,Quas Plus,14,77,Canon,48077,58388.84,403,10,2024-05-16,True
670,Odit Plus,3,87,Canon,19154,21106.29,54,10,2024-05-21,True
671,Aliquid Ultra,16,109,Dell,23811,32990.32,57,10,2023-07-14,False
672,At Ultra,20,37,Puma,20270,25940.86,487,10,2021-10-19,False
673,Et Max,5,91,Nike,47575,53822.25,66,10,2024-06-07,True
674,Optio Lite,18,33,Puma,15434,17123.57,56,10,2025-09-27,True
675,Minima Lite,7,99,Dell,47391,61446.14,466,10,2022-10-19,True
676,Quod Ultra,24,159,Boat,3226,4070.17,182,10,2025-11-19,True
677,Veniam Lite,5,147,Apple,18342,20628.84,355,10,2022-04-07,True
678,Excepturi Lite,20,148,Havells,21212,28571.48,37,10,2024-06-25,True
679,Non Ultra,7,107,Havells,17193,23085.79,136,10,2023-08-22,True
680,Numquam Pro,10,12,HP,43183,50499.18,303,10,2022-07-31,False
681,Nam Plus,14,148,Apple,324,376.89,310,10,2023-11-11,False
682,Optio Pro,5,194,Lenovo,27968,31088.3,20,10,2024-11-30,False
683,Quia Max,14,142,Puma,46212,60635.59,103,10,2022-01-07,True
684,Ullam Max,17,180,Samsung,37865,49817.26,217,10,2026-03-30,False
685,Hic Pro,2,130,Boat,5492,6893.61,452,10,2024-03-09,True
686,Itaque Lite,4,20,Lenovo,34362,44209.71,147,10,2022-01-18,True
